policy,seed,days_prior,dow,month,weekend,peak_month,price,selling_limit,remain,accepted,cum_revenue,base_demand,is_soft
clamp_frozen,1,41,2,6,0,0,98.71341705322266,12557.901442050934,7176.624005782003,107.26793309940194,423464.7252724905,93.6308664821853,1
clamp_frozen,1,40,2,6,0,0,98.71341705322266,12573.297321796417,7102.740342382847,75.34659914467034,430902.4455374004,93.6308664821853,1
clamp_frozen,1,39,2,6,0,0,98.71341705322266,12562.99614906311,7048.810693427438,116.89804614319186,442441.85111904016,93.6308664821853,1
clamp_frozen,1,38,2,6,0,0,98.71341705322266,12597.815692424774,6967.173083835456,86.50929754891094,450981.47948696715,95.04742683727991,1
clamp_frozen,1,37,2,6,0,0,98.71341705322266,12575.240135192871,6905.017675481777,89.78909089886038,459844.86746369605,95.04742683727991,1
clamp_frozen,1,36,2,6,0,0,98.71341705322266,12584.861814975739,6841.492749895782,93.72992388585662,469097.26853060746,95.04742683727991,1
clamp_frozen,1,35,2,6,0,0,98.71341705322266,12622.53612279892,6773.913201485032,93.2724447281819,478304.5102666341,95.04742683727991,1
clamp_frozen,1,34,2,6,0,0,98.71341705322266,12667.488753795624,6706.776343082773,95.10259754817824,487692.4126412522,95.04742683727991,1
clamp_frozen,1,33,2,6,0,0,98.71341705322266,12735.3236079216,6639.406310207829,95.94602309980944,497163.57243410184,95.04742683727991,1
clamp_frozen,1,32,2,6,0,0,98.71341705322266,12675.957977771759,6571.3959029883845,103.32115223611677,507362.75642520515,97.00694341239463,1
clamp_frozen,1,31,2,6,0,0,98.71341705322266,12689.34041261673,6498.193509737093,94.52587739479684,516693.7287827995,101.69890345053383,1
clamp_frozen,1,30,2,6,0,0,98.71341705322266,12705.478072166443,6428.316701795749,106.29363430620342,527186.3366361705,101.69890345053383,1
clamp_frozen,1,29,2,6,0,0,98.71341705322266,12725.222408771515,6351.281302413292,110.8113994279871,538124.9085221566,105.09652333242514,1
clamp_frozen,1,28,2,6,0,0,98.71341705322266,12731.748223304749,6271.230605463952,105.31805910339784,548521.2140136663,105.09652333242514,1
clamp_frozen,1,27,2,6,0,0,98.71341705322266,12738.292217254639,6193.9463123726455,109.40566878117832,559321.0214240495,105.51726153189219,1
clamp_frozen,1,26,2,6,0,0,98.71341705322266,12777.891755104065,6115.4403021041935,117.21329217274526,570891.5460184789,105.51726153189219,1
clamp_frozen,1,25,2,6,0,0,98.71341705322266,12829.010486602783,6030.3006949721685,103.5706066634024,581115.3545084987,108.86577323146005,1
clamp_frozen,1,24,2,6,0,0,98.71341705322266,12938.27623128891,5955.230365032974,109.80157104980397,591954.242784637,110.31606898852215,1
clamp_frozen,1,23,2,6,0,0,98.71341705322266,13082.371950149536,5872.421957210002,105.29093860306902,602347.8711188871,111.20897889534331,1
clamp_frozen,1,22,2,6,0,0,98.71341705322266,13239.339590072632,5794.381645805344,97.59263097771064,611981.5732019111,112.95137016244168,1
clamp_frozen,1,21,2,6,0,0,98.71341705322266,13393.139243125916,5722.000031394198,121.89175718224332,624013.925063992,112.95137016244168,1
clamp_frozen,1,20,2,6,0,0,98.71341705322266,13549.25125837326,5631.627741023997,109.66038645136852,634838.8765259836,112.95137016244168,1
clamp_frozen,1,19,2,6,0,0,98.71341705322266,13689.669668674469,5549.504948752779,124.81806525052424,647160.094256835,112.95137016244168,1
clamp_frozen,1,18,2,6,0,0,98.71341705322266,13838.095366954803,5455.165053544692,134.99664207275737,660486.0740865477,117.40424760711261,1
clamp_frozen,1,17,2,6,0,0,98.71341705322266,13951.599597930908,5353.421567814131,114.51263289341573,671790.0073752181,117.40424760711261,1
clamp_frozen,1,16,2,6,0,0,98.71341705322266,14061.120748519897,5267.215444918863,119.03173763476997,683540.036934929,117.43877695873326,1
clamp_frozen,1,15,2,6,0,0,98.71341705322266,14133.634567260742,5176.981129432245,119.71747084354126,695357.7575628645,117.79311858824813,1
clamp_frozen,1,14,2,6,0,0,98.71341705322266,14185.35590171814,5085.799255245945,106.59089286445584,705879.7088242689,118.13382576143007,1
clamp_frozen,1,13,2,6,0,0,98.71341705322266,14200.928509235382,5003.605822004448,115.88543547043516,717319.1561462563,118.13382576143007,1
clamp_frozen,1,12,2,6,0,0,98.71341705322266,14206.994473934174,4916.274350435402,125.5853588989349,729716.1160550255,118.65148982084473,1
clamp_frozen,1,11,2,6,0,0,98.71341705322266,14184.653759002686,4818.077294313402,125.51509024062399,742106.139504421,118.65148982084473,1
clamp_frozen,1,10,2,6,0,0,98.71341705322266,14142.19856262207,4720.842020105074,114.32206883135048,753391.2615633573,119.72247037978816,1
clamp_frozen,1,9,2,6,0,0,98.71341705322266,14048.801064491272,4629.247259580396,128.82190023961817,766107.7115272994,119.9282594332441,1
clamp_frozen,1,8,2,6,0,0,98.71341705322266,13977.325558662415,4530.097367684691,115.54272794440814,777513.3290183428,119.9282594332441,1
clamp_frozen,1,7,2,6,0,0,98.71341705322266,13898.095190525055,4439.238831622462,109.34198221835821,788306.8497104896,119.9282594332441,1
